Total_Time_hours,Total_Distance_km,Avg_Speed_kmh,Max_Speed_kmh,Elevation_Gain_m,Elevation_Loss_m,Elevation_Gain_per_km,Total_Fuel_Liters,Fuel_L_per_100km,Weight_kg,Num_Points,VehId,Trip
0.08377777777777778,0.898234632964228,24.661214953271028,50.0,36.07733764648421,22.41113891601546,40.16471456620064,0.2403395850905042,26.75688247483502,1587.572,428,135,1167.0
0.15522222222222223,2.2666278103360646,36.98463687150838,62.0,71.89772338867175,85.97609252929675,31.720127610192755,0.3698381138846911,16.31666708571164,1587.572,716,135,1172.0
0.021083333333333332,0.2876224427609635,53.981651376146786,60.0,13.921051025390568,5.1990966796875,48.40043388742108,0.08284886917611134,28.80473038919468,1587.572,109,135,1195.0
0.06697222222222222,1.0303177067982126,30.533333333333335,55.0,21.583956909179676,35.086154174804676,20.94883623445956,0.2089500831908174,20.280160363364523,1587.572,360,135,1203.0
0.17958333333333334,1.95744915273926,20.416762342135478,48.0,47.98603515625061,38.5352905273443,24.514575558245696,0.5346635438694707,27.314300507947348,1587.572,871,135,1207.0
0.06177777777777778,0.5613638350243272,27.54736842105263,52.0,35.644750976562335,15.10242309570296,63.49669991658376,0.20729748036053874,36.927473311770314,1587.572,285,135,1213.0
0.06569444444444444,0.893611763343795,29.98502994011976,48.0,36.96684875488279,19.381536865234324,41.36790748653195,0.1897731200410752,21.23664076790635,1587.572,334,135,1219.0
0.07736111111111112,1.032494128959086,49.89698492462311,68.0,49.17005004882816,59.38791503906248,47.62259529591629,0.3248838040819274,31.465922659479002,1587.572,398,135,1221.0
0.09266666666666666,1.216442602929597,40.06198347107438,60.0,23.1975158691408,62.90944519042989,19.069963361422474,0.29902868261003895,24.582227052051515,1587.572,484,135,1236.0
0.09394444444444444,0.9636346517186309,26.26086956521739,53.0,36.95815734863339,23.630337524414642,38.35287293033616,0.3661942463013065,38.00135722062333,1587.572,437,135,1239.0
0.3472777777777778,3.569434772046126,34.151348039215684,68.0,79.50782775878926,81.91587829589866,22.274626890916,1.0782105198279255,30.20675789544845,1587.572,1632,135,1246.0
0.14844444444444443,1.7533532290029203,42.13487738419619,69.0,51.99531860351556,41.52681274414056,29.65478817584506,0.5127344187512503,29.243076082440446,1587.572,734,135,1250.0
0.10691666666666666,1.0352953389249564,45.8860510805501,83.0,40.62245483398439,75.41418762207036,39.23755213286913,0.32247646759267096,31.14825842136296,1587.572,509,135,1258.0
0.14469444444444443,1.857069956683905,24.129032258064516,53.0,45.05872497558585,33.06388244628897,24.26334280699118,0.4401432246905537,23.70095015033789,1587.572,713,135,1262.0
0.07027777777777777,0.9921858516776371,44.205479452054796,72.0,45.932601928710994,26.73013305664071,46.294352868513364,0.27808797698303983,28.027811171952806,1587.572,365,135,1265.0
0.14422222222222222,1.690465983691824,26.810924369747898,56.0,50.84720764160147,40.33240661621085,30.078811482829007,0.3673475831038399,21.73055161403403,1587.572,714,135,1266.0
0.1728611111111111,2.170433162915864,40.0234375,68.0,89.42957458496079,76.69815979003891,41.203560705281895,0.558386101372409,25.726942939917407,1587.572,896,135,1285.0
0.02677777777777778,0.22655295589505756,25.234234234234233,45.0,5.904748535156216,0.7798095703124659,26.063436302686675,0.08530805330983077,37.654795971563765,1587.572,111,135,1289.0
0.06308333333333334,0.7624144319539363,29.845911949685533,54.0,18.411599731445392,35.65419921875011,24.149070321583036,0.16723864640484834,21.935398832396785,1587.572,318,135,1295.0
0.07988888888888888,0.9046168141047322,49.11055276381909,72.0,54.83540039062484,64.31049804687484,60.61726858890361,0.3534340894667315,39.070033184880934,1587.572,398,135,1303.0
0.034333333333333334,0.42731408966962003,42.104395604395606,74.0,7.472100830077977,20.561578369140477,17.486202797232988,0.14016979211696332,32.80252055937034,1587.572,182,135,1307.0
0.02086111111111111,0.17030054758192872,13.991735537190083,48.0,6.477569580078097,0.0,38.03610541511528,0.04671989359998161,27.433789417209866,1587.572,121,135,1312.0
0.20872222222222223,1.9748211877153576,44.29835390946502,74.0,92.78253173828105,96.14736938476543,46.98275080065342,0.6958667964809895,35.236952125575876,1587.572,972,135,1323.0
